1996-05-01;391.93
1996-06-01;385.27
1996-07-01;383.47
1996-08-01;387.35
1996-09-01;383.14
1996-10-01;381.07
1996-11-01;377.85
1996-12-01;369.00
1997-01-01;355.11
1997-02-01;346.58
1997-03-01;351.81
1997-04-01;344.47
1997-05-01;343.84
1997-06-01;340.76
1997-07-01;324.10
1997-08-01;324.01
1997-09-01;322.82
1997-10-01;324.87
1997-11-01;306.04
1997-12-01;288.74
1998-01-01;289.10
1998-02-01;297.49
1998-03-01;295.94
1998-04-01;308.29
1998-05-01;299.10
1998-06-01;292.32
1998-07-01;292.87
1998-08-01;284.11
1998-09-01;288.98
1998-10-01;295.93
1998-11-01;294.12
1998-12-01;291.68
1999-01-01;287.08
1999-02-01;287.33
1999-03-01;285.96
1999-04-01;282.62
1999-05-01;276.44
1999-06-01;261.31
1999-07-01;256.08
1999-08-01;256.69
1999-09-01;264.74
1999-10-01;310.72
1999-11-01;293.18
1999-12-01;283.07
2000-01-01;284.32
2000-02-01;299.86
2000-03-01;286.39
2000-04-01;279.69
2000-05-01;275.19
2000-06-01;285.73
2000-07-01;281.59
2000-08-01;274.47
2000-09-01;273.68
2000-10-01;270.00
2000-11-01;266.01
2000-12-01;271.45
2001-01-01;265.49
2001-02-01;261.87
2001-03-01;263.03
2001-04-01;260.48
2001-05-01;272.36
2001-06-01;270.23
2001-07-01;267.53
2001-08-01;272.39
2001-09-01;283.42
2001-10-01;283.06
2001-11-01;276.16
2001-12-01;275.85
2002-01-01;281.51
2002-02-01;295.50
2002-03-01;294.06
2002-04-01;302.68
2002-05-01;314.49
2002-06-01;321.18
2002-07-01;313.29
2002-08-01;310.26
2002-09-01;319.14
2002-10-01;316.56
2002-11-01;319.07
2002-12-01;331.92
2003-01-01;356.86
2003-02-01;358.97
2003-03-01;340.55
2003-04-01;328.18
2003-05-01;355.68
2003-06-01;356.35
2003-07-01;351.02
2003-08-01;359.77
2003-09-01;378.95
2003-10-01;378.92
2003-11-01;389.91
2003-12-01;406.95
2004-01-01;413.79
2004-02-01;404.88
2004-03-01;406.67
2004-04-01;403.26
2004-05-01;383.78
2004-06-01;392.37
2004-07-01;398.09
2004-08-01;400.51
2004-09-01;405.28
2004-10-01;420.46
2004-11-01;439.38
2004-12-01;442.08
2005-01-01;424.03
2005-02-01;423.35
2005-03-01;433.85
2005-04-01;429.23
2005-05-01;421.87
2005-06-01;430.66
2005-07-01;424.48
2005-08-01;437.93
2005-09-01;456.05
2005-10-01;469.90
2005-11-01;476.67
2005-12-01;510.10
2006-01-01;549.86
2006-02-01;555.00
2006-03-01;557.09
2006-04-01;610.65
2006-05-01;675.39
2006-06-01;596.15
2006-07-01;633.71
2006-08-01;632.59
2006-09-01;598.19
2006-10-01;585.78
2006-11-01;627.83
2006-12-01;629.79
2007-01-01;631.17
2007-02-01;664.75
2007-03-01;654.90
2007-04-01;679.37
2007-05-01;667.31
2007-06-01;655.66
2007-07-01;665.38
2007-08-01;665.41
2007-09-01;712.65
2007-10-01;754.60
2007-11-01;806.25
2007-12-01;803.20
2008-01-01;889.60
2008-02-01;922.30
2008-03-01;968.43
2008-04-01;909.71
2008-05-01;888.66
2008-06-01;889.49
2008-07-01;939.77
2008-08-01;839.03
2008-09-01;829.93
2008-10-01;806.62
2008-11-01;760.86
2008-12-01;816.09
2009-01-01;858.69
2009-02-01;943.00
2009-03-01;924.27
2009-04-01;890.20
2009-05-01;928.65
2009-06-01;945.67
2009-07-01;934.23
2009-08-01;949.38
2009-09-01;996.59
2009-10-01;1,043.16
2009-11-01;1,127.04
2009-12-01;1,134.72
2010-01-01;1,117.96
2010-02-01;1,095.41
2010-03-01;1,113.34
2010-04-01;1,148.69
2010-05-01;1,205.43
2010-06-01;1,232.92
2010-07-01;1,192.97
2010-08-01;1,215.81
2010-09-01;1,270.98
2010-10-01;1,342.02
2010-11-01;1,369.89
2010-12-01;1,390.55
2011-01-01;1,356.40
2011-02-01;1,372.73
2011-03-01;1,424.00
2011-04-01;1,479.76
2011-05-01;1,512.60
2011-06-01;1,528.66
2011-07-01;1,572.21
2011-08-01;1,757.21
2011-09-01;1,770.95
2011-10-01;1,665.21
2011-11-01;1,738.11
2011-12-01;1,641.84
2012-01-01;1,652.21
2012-02-01;1,742.14
2012-03-01;1,673.77
2012-04-01;1,649.69
2012-05-01;1,591.19
2012-06-01;1,598.76
2012-07-01;1,589.90
2012-08-01;1,630.31
2012-09-01;1,744.81
2012-10-01;1,746.58
2012-11-01;1,721.64
2012-12-01;1,684.76
2013-01-01;1,671.85
2013-02-01;1,627.57
2013-03-01;1,593.09
2013-04-01;1,487.86
2013-05-01;1,414.03
2013-06-01;1,343.35
2013-07-01;1,285.52
2013-08-01;1,351.74
2013-09-01;1,348.60
2013-10-01;1,316.58
2013-11-01;1,275.86
2013-12-01;1,221.51
2014-01-01;1,244.27
2014-02-01;1,299.58
2014-03-01;1,336.08
2014-04-01;1,298.45
2014-05-01;1,288.74
2014-06-01;1,279.10
2014-07-01;1,310.59
2014-08-01;1,295.13
2014-09-01;1,236.55
2014-10-01;1,222.49
2014-11-01;1,175.33
2014-12-01;1,200.62
2015-01-01;1,250.75
2015-02-01;1,227.08
2015-03-01;1,178.63
2015-04-01;1,198.93
2015-05-01;1,198.63
2015-06-01;1,181.50
2015-07-01;1,128.31
2015-08-01;1,117.93
2015-09-01;1,124.77
2015-10-01;1,159.25
2015-11-01;1,086.44
2015-12-01;1,068.25
2016-01-01;1,097.91
2016-02-01;1,199.50
2016-03-01;1,245.14
2016-04-01;1,242.26
